Position,Name + ID,Name,ID,Roster Position,Salary,Game Info,TeamAbbrev,AvgPointsPerGame
OF,James Wood (28169093),James Wood,28169093,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,James Jones (28169101),James Jones,28169101,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Josh Stowers (28169102),Josh Stowers,28169102,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Jahmai Jones (28169105),Jahmai Jones,28169105,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
SS,Yasel Antuna (28169113),Yasel Antuna,28169113,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
SS,Carter Kieboom (28169118),Carter Kieboom,28169118,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
C,Drew Millas (28169124),Drew Millas,28169124,C,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Andy Pages (28169125),Andy Pages,28169125,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
3B,Kody Hoese (28169131),Kody Hoese,28169131,3B,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
SS,Brady House (28169137),Brady House,28169137,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
1B,Matt Adams (28169140),Matt Adams,28169140,1B,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Jonny DeLuca (28169147),Jonny DeLuca,28169147,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Jose Ramos (28169150),Jose Ramos,28169150,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
2B/SS,Erick Mejia (28169153),Erick Mejia,28169153,2B/SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
2B,Devin Mann (28169165),Devin Mann,28169165,2B,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Trey Harris (28169172),Trey Harris,28169172,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
C,Diego Cartaya (28169183),Diego Cartaya,28169183,C,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
C,Francisco Arcia (28169198),Francisco Arcia,28169198,C,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Donovan Casey (28169212),Donovan Casey,28169212,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Cody Wilson (28169214),Cody Wilson,28169214,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Jake Vogel (28169218),Jake Vogel,28169218,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Daylen Lile (28169220),Daylen Lile,28169220,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
C,David Freitas (28169221),David Freitas,28169221,C,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
SS,Leonel Valera (28169222),Leonel Valera,28169222,SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Blake Rutherford (28169228),Blake Rutherford,28169228,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Jeremy De La Rosa (28169232),Jeremy De La Rosa,28169232,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
2B/SS,Richie Martin (28169235),Richie Martin,28169235,2B/SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
2B,Travis Blankenhorn (28169245),Travis Blankenhorn,28169245,2B,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Steven Duggar (28169250),Steven Duggar,28169250,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
C,Israel Pineda (28169268),Israel Pineda,28169268,C,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Nomar Mazara (28169269),Nomar Mazara,28169269,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF/SS,Luke Williams (28169275),Luke Williams,28169275,SS/OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,2
2B/SS,Jeter Downs (28169278),Jeter Downs,28169278,2B/SS,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,2
OF,Chad Pinder (28169291),Chad Pinder,28169291,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
C,Kevin Plawecki (28169293),Kevin Plawecki,28169293,C,2000,WAS@LAD 05/31/2023 04:10PM ET,WAS,0
OF,Ben DeLuzio (28169311),Ben DeLuzio,28169311,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Yusniel Diaz (28169312),Yusniel Diaz,28169312,OF,2000,WAS@LAD 05/31/2023 04:10PM ET,LAD,0
OF,Bryce Johnson (28168961),Bryce Johnson,28168961,OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,2.46
2B/OF,Brett Wisely (28168964),Brett Wisely,28168964,2B/OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,3.3
3B,Drew Maggi (28169042),Drew Maggi,28169042,3B,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,4
SS,Liover Peguero (28169043),Liover Peguero,28169043,SS,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
OF,Luis Gonzalez (28169044),Luis Gonzalez,28169044,OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
OF,Heliot Ramos (28169045),Heliot Ramos,28169045,OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,2.78
2B,Ford Proctor (28169046),Ford Proctor,28169046,2B,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
SS,Will Wilson (28169055),Will Wilson,28169055,SS,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
OF,Jairo Pomares (28169062),Jairo Pomares,28169062,OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
SS,Maikol Escotto (28169068),Maikol Escotto,28169068,SS,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
2B/SS,Isan Diaz (28169097),Isan Diaz,28169097,2B/SS,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
OF,Hudson Head (28169099),Hudson Head,28169099,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
SS,Aeverson Arteaga (28169116),Aeverson Arteaga,28169116,SS,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
OF,Sammy Siani (28169121),Sammy Siani,28169121,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
1B,Logan Wyatt (28169127),Logan Wyatt,28169127,1B,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
C,Endy Rodriguez (28169130),Endy Rodriguez,28169130,C,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
2B,Nick Gonzales (28169144),Nick Gonzales,28169144,2B,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
OF,Luis Matos (28169145),Luis Matos,28169145,OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
C,Henry Davis (28169159),Henry Davis,28169159,C,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
3B,Malcolm Nunez (28169168),Malcolm Nunez,28169168,3B,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
1B/OF,Mason Martin (28169179),Mason Martin,28169179,1B/OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
OF,Ryan Vilade (28169182),Ryan Vilade,28169182,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
OF,Lolo Sanchez (28169185),Lolo Sanchez,28169185,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
3B,Luis Toribio (28169190),Luis Toribio,28169190,3B,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
3B,Jared Triolo (28169194),Jared Triolo,28169194,3B,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
3B,Jacob Gonzalez (28169201),Jacob Gonzalez,28169201,3B,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
2B/C,Brett Auerbach (28169205),Brett Auerbach,28169205,C/2B,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
2B,Riley Mahan (28169209),Riley Mahan,28169209,2B,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
C,Ricardo Genoves (28169226),Ricardo Genoves,28169226,C,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
OF,Connor Scott (28169229),Connor Scott,28169229,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
1B,Ji Man Choi (28169234),Ji Man Choi,28169234,1B,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,4.22
OF,Vinny Capra (28169238),Vinny Capra,28169238,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
C,Roberto Perez (28169253),Roberto Perez,28169253,C,2000,PIT@SF 05/31/2023 03:45PM ET,SF,2.4
OF,Cal Stevenson (28169257),Cal Stevenson,28169257,OF,2000,PIT@SF 05/31/2023 03:45PM ET,SF,1.33
1B,Ronald Guzman (28169287),Ronald Guzman,28169287,1B,2000,PIT@SF 05/31/2023 03:45PM ET,SF,0
OF,Travis Swaggerty (28169294),Travis Swaggerty,28169294,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
OF,Cal Mitchell (28169308),Cal Mitchell,28169308,OF,2000,PIT@SF 05/31/2023 03:45PM ET,PIT,0
